Precision,Accuracy,Time for iteration
724,10282,0.02889561653137207
725,10294,0.030002117156982422
726,10310,0.031000375747680664
727,10324,0.030901670455932617
728,10337,0.0302886962890625
729,10351,0.034680843353271484
730,10367,0.03099966049194336
731,10380,0.03100132942199707
732,10394,0.03000354766845703
733,10409,0.030263662338256836
734,10422,0.029999494552612305
735,10437,0.03001117706298828
736,10451,0.03053140640258789
737,10466,0.030112028121948242
738,10479,0.03112173080444336
739,10494,0.030308008193969727
740,10508,0.029988765716552734
741,10522,0.03201436996459961
742,10536,0.03000807762145996
743,10550,0.030440807342529297
744,10565,0.030999183654785156
745,10579,0.030916929244995117
746,10593,0.03099346160888672
747,10608,0.029999256134033203
748,10622,0.0303194522857666
749,10635,0.031003475189208984
750,10650,0.030000686645507812
751,10664,0.03043818473815918
752,10678,0.03136897087097168
753,10693,0.03110051155090332
754,10707,0.03142380714416504
755,10721,0.03000926971435547
756,10735,0.03041839599609375
757,10749,0.030997514724731445
758,10764,0.031003475189208984
759,10778,0.03110194206237793
760,10791,0.03201460838317871
761,10806,0.031996726989746094
762,10820,0.03201484680175781
763,10834,0.03200030326843262
764,10849,0.030996084213256836
765,10863,0.031002283096313477
766,10877,0.030999183654785156
767,10891,0.03200125694274902
768,10905,0.0319979190826416
769,10919,0.03199005126953125
770,10934,0.03249669075012207
771,10947,0.03201889991760254
772,10962,0.03200840950012207
773,10976,0.0320284366607666
774,10990,0.03141331672668457
775,11004,0.03099536895751953
776,11019,0.03210115432739258
777,11033,0.0320134162902832
778,11047,0.03200387954711914
779,11061,0.032587528228759766
780,11075,0.03199434280395508
781,11090,0.03311586380004883
782,11104,0.032370567321777344
783,11118,0.03300809860229492
784,11132,0.031966447830200195
785,11146,0.03280234336853027
786,11160,0.033006906509399414
787,11175,0.03300189971923828
788,11188,0.03300881385803223
789,11203,0.03200721740722656
790,11218,0.032000064849853516
791,11232,0.0329897403717041
792,11246,0.032010793685913086
793,11260,0.033242225646972656
794,11274,0.032000064849853516
795,11288,0.03300046920776367
796,11303,0.03299355506896973
797,11316,0.032001495361328125
798,11330,0.033007144927978516
799,11345,0.03300023078918457
800,11359,0.03200197219848633
801,11373,0.03299760818481445
802,11388,0.03300881385803223
803,11401,0.03256082534790039
804,11416,0.032011985778808594
805,11430,0.03300356864929199
806,11444,0.032994747161865234
807,11458,0.033162832260131836
808,11473,0.034108638763427734
809,11487,0.0330049991607666
810,11501,0.03400254249572754
811,11515,0.034227848052978516
812,11529,0.033997297286987305
813,11543,0.03299880027770996
814,11557,0.034990787506103516
815,11572,0.03342890739440918
816,11586,0.033898353576660156
817,11600,0.034361839294433594
818,11614,0.03399515151977539
819,11629,0.034006357192993164
820,11643,0.03379678726196289
821,11656,0.03399252891540527
822,11671,0.03490757942199707
823,11685,0.036005258560180664
824,11699,0.03406047821044922
825,11712,0.034912824630737305
826,11728,0.03599357604980469
827,11742,0.03600311279296875
828,11756,0.036260128021240234
829,11770,0.03399181365966797
830,11785,0.03525209426879883
831,11799,0.03499460220336914
832,11813,0.03400301933288574
833,11827,0.03500032424926758
834,11841,0.0355830192565918
835,11856,0.03491997718811035
836,11870,0.03399968147277832
837,11884,0.033997535705566406
838,11898,0.03504633903503418
839,11912,0.0359957218170166
840,11925,0.03399968147277832
841,11941,0.03503537178039551
842,11953,0.03500628471374512
843,11969,0.035065412521362305
844,11983,0.03600573539733887
845,11997,0.03612709045410156
846,12012,0.03400373458862305
847,12026,0.03646254539489746
848,12039,0.03532075881958008
849,12054,0.03444933891296387
850,12068,0.03500771522521973
851,12083,0.03510332107543945
852,12097,0.03500199317932129
853,12111,0.03500699996948242
854,12123,0.037108659744262695
855,12138,0.03901100158691406
856,12152,0.03600358963012695
857,12167,0.035015106201171875
858,12182,0.03701591491699219
859,12196,0.03619384765625
860,12210,0.03551959991455078
861,12224,0.03533434867858887
862,12238,0.03589987754821777
863,12252,0.03589987754821777
864,12267,0.036115169525146484
865,12281,0.03662538528442383
866,12295,0.03616809844970703
867,12310,0.035127878189086914
868,12324,0.03599667549133301
869,12338,0.035996198654174805
870,12351,0.036939144134521484
871,12365,0.03699517250061035
872,12379,0.036125898361206055
873,12393,0.03727149963378906
874,12408,0.036108970642089844
875,12423,0.03600454330444336
876,12437,0.036006927490234375
877,12451,0.03599834442138672
878,12465,0.03600573539733887
879,12480,0.036190032958984375
880,12494,0.037363290786743164
881,12508,0.035988807678222656
882,12521,0.03750467300415039
883,12536,0.03600740432739258
884,12550,0.03701663017272949
885,12565,0.03723764419555664
886,12579,0.03688359260559082
887,12593,0.037400245666503906
888,12607,0.03596973419189453
889,12621,0.037999868392944336
890,12635,0.03630232810974121
891,12650,0.038162946701049805
892,12664,0.03699541091918945
893,12678,0.03752589225769043
894,12692,0.03800654411315918
895,12706,0.035993099212646484
896,12720,0.037999629974365234
897,12735,0.0380101203918457
898,12749,0.037106990814208984
899,12763,0.03799796104431152
900,12777,0.037360191345214844
901,12791,0.03872323036193848
902,12806,0.03798937797546387
903,12820,0.03800344467163086
904,12834,0.03700447082519531
905,12848,0.037990570068359375
906,12863,0.0382838249206543
907,12877,0.03815746307373047
908,12891,0.039108991622924805
909,12905,0.03789806365966797
910,12919,0.0381009578704834
911,12933,0.037999629974365234
912,12947,0.03800177574157715
913,12961,0.03837299346923828
914,12975,0.03789544105529785
915,12990,0.04029035568237305
916,13004,0.03926253318786621
917,13017,0.03882122039794922
918,13033,0.03921794891357422
919,13047,0.03800034523010254
920,13061,0.03900003433227539
921,13075,0.03801679611206055
922,13090,0.03917717933654785
923,13103,0.038420915603637695
924,13117,0.04000091552734375
925,13131,0.040177345275878906
926,13145,0.039338111877441406
927,13159,0.041425466537475586
928,13174,0.03799629211425781
929,13189,0.04099702835083008
930,13203,0.039090633392333984
931,13217,0.039003610610961914
932,13231,0.03900957107543945
933,13245,0.03810930252075195
934,13258,0.03999185562133789
935,13274,0.040606021881103516
936,13288,0.03899574279785156
937,13302,0.040392160415649414
938,13316,0.03899049758911133
939,13330,0.03900647163391113
940,13343,0.04004955291748047
941,13359,0.03899574279785156
942,13373,0.03931760787963867
943,13386,0.041085243225097656
944,13401,0.04016256332397461
945,13415,0.04001259803771973
946,13430,0.03953289985656738
947,13444,0.039249420166015625
948,13458,0.04044055938720703
949,13472,0.04437708854675293
950,13487,0.03999972343444824
951,13501,0.042104244232177734
952,13515,0.04099225997924805
953,13529,0.04100394248962402
954,13543,0.042189598083496094
955,13557,0.039298057556152344
956,13572,0.04088425636291504
957,13585,0.038958072662353516
958,13600,0.03998565673828125
959,13613,0.039999961853027344
960,13628,0.040014028549194336
961,13642,0.03999662399291992
962,13657,0.03910255432128906
963,13671,0.040300607681274414
964,13684,0.040750741958618164
965,13699,0.04000258445739746
966,13713,0.0411074161529541
967,13728,0.039925336837768555
968,13742,0.040283203125
969,13756,0.04100179672241211
970,13770,0.041234493255615234
971,13784,0.04101085662841797
972,13799,0.0402226448059082
973,13813,0.04010748863220215
974,13827,0.04018425941467285
975,13841,0.0400083065032959
976,13855,0.04099106788635254
977,13869,0.04100227355957031
978,13884,0.04023885726928711
979,13898,0.042051076889038086
980,13911,0.04028964042663574
981,13926,0.041001081466674805
982,13940,0.04090452194213867
983,13955,0.041398048400878906
984,13969,0.04109835624694824
985,13982,0.04167819023132324
986,13997,0.041311025619506836
987,14011,0.042101144790649414
988,14025,0.04299616813659668
989,14040,0.041008949279785156
990,14052,0.04131340980529785
991,14068,0.04100346565246582
992,14082,0.042023420333862305
993,14095,0.04198741912841797
994,14110,0.04207301139831543
995,14125,0.041292428970336914
996,14139,0.040999412536621094
997,14153,0.04330730438232422
998,14167,0.04200434684753418
999,14181,0.042008399963378906
1000,14195,0.04099297523498535
