Precision,Accuracy,Time for iteration
1893,26859,0.016641616821289062
1894,26874,0.015347003936767578
1895,26888,0.015023231506347656
1896,26902,0.016969919204711914
1897,26916,0.01700139045715332
1898,26931,0.01799774169921875
1899,26945,0.016994714736938477
1900,26959,0.016463518142700195
1901,26973,0.01601266860961914
1902,26987,0.01600050926208496
1903,27002,0.0200045108795166
1904,27016,0.017021656036376953
1905,27030,0.016270875930786133
1906,27043,0.015225648880004883
1907,27058,0.017008304595947266
1908,27073,0.01607537269592285
1909,27087,0.017289161682128906
1910,27100,0.015999794006347656
1911,27115,0.01609945297241211
1912,27130,0.01598501205444336
1913,27143,0.017293930053710938
1914,27158,0.016001462936401367
1915,27171,0.017995357513427734
1916,27186,0.016173601150512695
1917,27199,0.01799464225769043
1918,27214,0.027053356170654297
1919,27228,0.01700448989868164
1920,27242,0.01701664924621582
1921,27257,0.0169832706451416
1922,27271,0.016000032424926758
1923,27284,0.01698136329650879
1924,27299,0.01598978042602539
1925,27314,0.01646709442138672
1926,27328,0.017264366149902344
1927,27342,0.017145156860351562
1928,27356,0.017095088958740234
1929,27370,0.017622709274291992
1930,27385,0.017995834350585938
1931,27398,0.017995834350585938
1932,27413,0.0174407958984375
1933,27427,0.018704891204833984
1934,27442,0.01699995994567871
1935,27455,0.01699972152709961
1936,27470,0.01700282096862793
1937,27484,0.017125368118286133
1938,27498,0.017246723175048828
1939,27512,0.0170135498046875
1940,27526,0.017001628875732422
1941,27541,0.016992568969726562
1942,27555,0.016899824142456055
1943,27569,0.017449378967285156
1944,27583,0.01799607276916504
1945,27598,0.01804971694946289
1946,27611,0.01715826988220215
1947,27625,0.018258333206176758
1948,27640,0.016991615295410156
1949,27654,0.017999649047851562
1950,27668,0.017119169235229492
1951,27681,0.018324851989746094
1952,27696,0.017125844955444336
1953,27711,0.01699686050415039
1954,27725,0.016996145248413086
1955,27739,0.016999244689941406
1956,27752,0.016383886337280273
1957,27767,0.017023086547851562
1958,27782,0.016983747482299805
1959,27796,0.017107725143432617
1960,27810,0.01701641082763672
1961,27824,0.01799941062927246
1962,27839,0.01614093780517578
1963,27852,0.017133712768554688
1964,27867,0.016998291015625
1965,27881,0.01731705665588379
1966,27895,0.016442298889160156
1967,27909,0.016894817352294922
1968,27922,0.018001794815063477
1969,27938,0.017998218536376953
1970,27951,0.017151594161987305
1971,27966,0.01704716682434082
1972,27980,0.01700282096862793
1973,27994,0.01689910888671875
1974,28009,0.01700282096862793
1975,28023,0.016906023025512695
1976,28035,0.01799488067626953
1977,28051,0.018004417419433594
1978,28065,0.01799297332763672
1979,28079,0.019004344940185547
1980,28093,0.017995595932006836
1981,28108,0.018125534057617188
1982,28122,0.016997337341308594
1983,28136,0.017898082733154297
1984,28150,0.018033981323242188
1985,28165,0.02204275131225586
1986,28179,0.018001794815063477
1987,28193,0.019002676010131836
1988,28207,0.019016265869140625
1989,28221,0.017104148864746094
1990,28236,0.018254518508911133
1991,28250,0.017023563385009766
1992,28264,0.017902135848999023
1993,28278,0.0181272029876709
1994,28292,0.01700735092163086
1995,28306,0.016993999481201172
1996,28321,0.017999887466430664
1997,28335,0.019293785095214844
1998,28349,0.0169985294342041
1999,28363,0.018003225326538086
2000,28377,0.018997907638549805
2001,28392,0.018006563186645508
2002,28405,0.018073081970214844
2003,28420,0.017000675201416016
2004,28434,0.01798844337463379
2005,28448,0.018006324768066406
2006,28462,0.018007993698120117
2007,28477,0.01799178123474121
2008,28491,0.018012285232543945
2009,28505,0.01699090003967285
2010,28519,0.016988515853881836
2011,28534,0.01799607276916504
2012,28548,0.01830911636352539
2013,28559,0.018128395080566406
2014,28576,0.018001317977905273
2015,28587,0.017094135284423828
2016,28604,0.017008304595947266
2017,28618,0.01800847053527832
2018,28633,0.01798224449157715
2019,28646,0.017070293426513672
2020,28661,0.01801609992980957
2021,28675,0.018017292022705078
2022,28689,0.01833367347717285
2023,28703,0.017952680587768555
2024,28718,0.018357038497924805
2025,28732,0.017000198364257812
2026,28746,0.01799941062927246
2027,28760,0.01699995994567871
2028,28774,0.018000364303588867
2029,28788,0.018983125686645508
2030,28803,0.01809859275817871
2031,28817,0.018000125885009766
2032,28831,0.017983675003051758
2033,28845,0.017992496490478516
2034,28859,0.01700425148010254
2035,28874,0.018003225326538086
2036,28888,0.018933534622192383
2037,28902,0.026831865310668945
2038,28916,0.01809382438659668
2039,28930,0.019001007080078125
2040,28945,0.018434762954711914
2041,28959,0.01796126365661621
2042,28972,0.019896745681762695
2043,28987,0.018115997314453125
2044,29001,0.019999980926513672
2045,29015,0.01800704002380371
2046,29029,0.019003868103027344
2047,29043,0.019916296005249023
2048,29058,0.019015789031982422
2049,29072,0.018009424209594727
2050,29087,0.018149852752685547
2051,29101,0.018940448760986328
2052,29115,0.01900005340576172
2053,29129,0.0178987979888916
2054,29143,0.017975330352783203
2055,29156,0.0180056095123291
2056,29171,0.018014907836914062
2057,29185,0.018999814987182617
2058,29199,0.017994165420532227
2059,29214,0.019051074981689453
2060,29228,0.01900196075439453
