Precision,Accuracy,Time for iteration
394,5601,0.5550830364227295
395,5616,0.6369574069976807
396,5630,0.5826468467712402
397,5644,0.6326394081115723
398,5657,0.6057019233703613
399,5672,0.553614616394043
400,5686,0.6079285144805908
401,5701,0.5818924903869629
402,5715,0.6503853797912598
403,5727,0.5800833702087402
404,5742,0.64402174949646
405,5757,0.6154532432556152
406,5771,0.5571002960205078
407,5784,0.6432106494903564
408,5800,0.585259199142456
409,5814,0.6442584991455078
410,5828,0.6094260215759277
411,5842,0.525463342666626
412,5856,0.6121227741241455
413,5870,0.5779311656951904
414,5885,0.6378202438354492
415,5899,0.5748064517974854
416,5913,0.6294209957122803
417,5928,0.6048331260681152
418,5942,0.572451114654541
419,5956,0.6213159561157227
420,5970,0.571962833404541
421,5984,0.6377623081207275
422,5998,0.6174464225769043
423,6013,0.6733608245849609
424,6027,0.6150720119476318
425,6041,0.5523920059204102
426,6055,0.6351191997528076
427,6069,0.5797619819641113
428,6084,0.6413450241088867
429,6098,0.6070871353149414
430,6112,0.5508756637573242
431,6126,0.6056947708129883
432,6140,0.5856225490570068
433,6154,0.6370646953582764
434,6169,0.5763523578643799
435,6181,0.6368639469146729
436,6197,0.6053848266601562
437,6210,0.548656702041626
438,6225,0.6480302810668945
439,6239,0.5861384868621826
440,6254,0.627347469329834
441,6268,0.6127429008483887
442,6282,0.5225491523742676
443,6296,0.6028738021850586
444,6311,0.5781397819519043
445,6325,0.6335384845733643
446,6338,0.5837514400482178
447,6351,0.6432962417602539
448,6367,0.6056251525878906
449,6381,0.5520424842834473
450,6396,0.6159698963165283
451,6410,0.5831735134124756
452,6423,0.6464786529541016
453,6438,0.6109919548034668
454,6452,0.6644392013549805
455,6466,0.6207973957061768
456,6481,0.5586233139038086
457,6494,0.6456167697906494
458,6509,0.5844056606292725
459,6523,0.6381006240844727
460,6537,0.614384651184082
461,6552,0.5573856830596924
462,6565,0.6155531406402588
463,6578,0.5805840492248535
464,6594,0.6786892414093018
465,6608,0.5855135917663574
466,6623,0.6447968482971191
467,6636,0.617321252822876
468,6651,0.5532569885253906
469,6665,0.6383705139160156
470,6679,0.5792124271392822
471,6693,0.6371579170227051
472,6708,0.6130690574645996
473,6721,0.5280411243438721
474,6736,0.6202054023742676
475,6750,0.5889439582824707
476,6764,0.6458125114440918
477,6778,0.5845904350280762
478,6793,0.6548178195953369
479,6807,0.624417781829834
480,6820,0.5593135356903076
481,6835,0.6139349937438965
482,6849,0.5846128463745117
483,6863,0.6414294242858887
484,6878,0.6122403144836426
485,6892,0.6700818538665771
486,6906,0.6162877082824707
487,6919,0.5572986602783203
488,6934,0.6517291069030762
489,6948,0.6083226203918457
490,6962,0.6570777893066406
491,6977,0.6165225505828857
492,6991,0.5677573680877686
493,7005,0.6232523918151855
494,7020,0.5810892581939697
495,7033,0.6390628814697266
496,7048,0.5853345394134521
497,7061,0.6372463703155518
498,7076,0.6147687435150146
499,7091,0.5626828670501709
500,7105,0.6409022808074951
501,7119,0.5859792232513428
502,7133,0.6439852714538574
503,7147,0.6127333641052246
504,7161,0.5246372222900391
505,7175,0.6154475212097168
506,7190,0.586651086807251
507,7203,0.6443700790405273
508,7218,0.5825695991516113
509,7232,0.6668806076049805
510,7246,0.6197092533111572
511,7260,0.5625827312469482
512,7275,0.621392011642456
513,7289,0.5832979679107666
514,7303,0.6395156383514404
515,7317,0.6122398376464844
516,7331,0.6642251014709473
517,7345,0.6068885326385498
518,7360,0.5490379333496094
519,7374,0.6438591480255127
520,7388,0.5873477458953857
521,7402,0.6422939300537109
522,7416,0.6226553916931152
523,7431,0.5484273433685303
524,7445,0.614464521408081
525,7459,0.5849747657775879
526,7473,0.6400558948516846
527,7488,0.5745768547058105
528,7502,0.6349892616271973
529,7516,0.6137485504150391
530,7530,0.5546464920043945
531,7544,0.6502463817596436
532,7558,0.5854296684265137
533,7573,0.6399312019348145
534,7587,0.6116971969604492
535,7601,0.5328114032745361
536,7615,0.6203804016113281
537,7629,0.6034541130065918
538,7643,0.6412851810455322
539,7658,0.5921516418457031
540,7672,0.6463193893432617
541,7686,0.6123647689819336
542,7700,0.5527417659759521
543,7715,0.6400339603424072
544,7729,0.587660551071167
545,7743,0.6427352428436279
